SK_ID_CURR,application_date,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
144497,5/17/2018,0,Cash loans,M,Y,Y,0,157500.0,296505.0,23904.0,247500.0,Unaccompanied,Working,Secondary / secondary special,Married,Office apartment,0.031329,-15663,-1782,-407,-312,18.0,1,1,0,1,0,0,Laborers,2.0,2,2,SATURDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.313083729,0.450703547,0.651260219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-777.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
117958,2/24/2018,0,Cash loans,F,N,N,2,112500.0,518562.0,22099.5,463500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010556,-13781,-4342,-519,-3267,,1,1,0,1,1,0,Security staff,4.0,3,3,THURSDAY,10,0,0,0,0,0,0,School,,0.662434749,0.669056695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-1620.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
129818,4/2/2018,0,Cash loans,F,N,N,0,202500.0,921330.0,39163.5,823500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.072508,-22471,365243,-5578,-27,,1,0,0,1,0,0,,2.0,1,1,MONDAY,11,0,0,0,0,0,0,XNA,,0.639793715,0.524496446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-913.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
135462,4/19/2018,0,Cash loans,F,N,Y,0,132750.0,808650.0,26086.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018029,-15721,-1086,-4359,-4359,,1,1,0,1,0,0,Sales staff,2.0,3,3,SUNDAY,4,0,0,0,0,0,0,Self-employed,,0.360542437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-847.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
150211,6/4/2018,0,Cash loans,M,N,Y,0,157500.0,197820.0,15309.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.011657,-19847,-419,-1296,-3330,,1,1,0,1,1,0,Laborers,2.0,1,1,TUESDAY,12,0,0,0,0,0,0,Business Entity Type 3,,0.580383408,0.616121691,0.0247,0.0,0.9737,,,0.0,0.069,0.0833,,,,0.0189,,0.0,0.0252,0.0,0.9737,,,0.0,0.069,0.0833,,,,0.0197,,0.0,0.025,0.0,0.9737,,,0.0,0.069,0.0833,,,,0.0193,,0.0,,block of flats,0.0149,"Stone, brick",No,1.0,0.0,1.0,0.0,-8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
133707,4/14/2018,0,Cash loans,F,N,Y,2,225000.0,942300.0,26041.5,675000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.011703,-11402,-2536,-993,-2925,,1,1,0,1,1,0,,4.0,2,2,MONDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.579953555,0.560727564,0.50107516,0.1031,0.0,0.9752,0.66,,0.0,0.1724,0.1667,0.2083,0.0852,,0.0892,,0.004,0.105,0.0,0.9752,0.6733,,0.0,0.1724,0.1667,0.2083,0.0871,,0.0929,,0.0042,0.1041,0.0,0.9752,0.6645,,0.0,0.1724,0.1667,0.2083,0.0867,,0.0908,,0.0041,not specified,block of flats,0.0769,Panel,No,0.0,0.0,0.0,0.0,-195.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
134319,4/16/2018,1,Cash loans,M,Y,Y,0,157500.0,545040.0,26640.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-18391,-720,-302,-1799,6.0,1,1,0,1,0,0,Drivers,2.0,3,3,WEDNESDAY,11,0,0,0,0,0,0,Self-employed,0.529963755,0.31121574,0.275000352,0.0773,,0.9816,0.7484,0.0325,0.0,0.1724,0.1667,0.2083,0.0575,0.063,0.051,0.0,0.0,0.0788,,0.9816,0.7583,0.0328,0.0,0.1724,0.1667,0.2083,0.0588,0.0689,0.0531,0.0,0.0,0.0781,,0.9816,0.7518,0.0327,0.0,0.1724,0.1667,0.2083,0.0585,0.0641,0.0519,0.0,0.0,reg oper account,block of flats,0.0579,Panel,No,0.0,0.0,0.0,0.0,-510.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0
119926,3/2/2018,1,Cash loans,M,Y,Y,0,157500.0,1130062.5,47880.0,1039500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.00823,-8502,-243,-1151,-1163,16.0,1,1,0,1,0,0,Core staff,1.0,2,2,SUNDAY,15,0,0,0,1,1,0,Trade: type 5,,0.440892665,0.513693766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,3.0,0.0,-1156.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
120164,3/3/2018,0,Cash loans,M,Y,N,1,180000.0,1546020.0,45333.0,1350000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.010556,-11091,-1161,-3117,-3429,8.0,1,1,0,1,0,0,Laborers,3.0,3,3,WEDNESDAY,16,0,0,0,1,1,0,Business Entity Type 3,,0.564435228,0.394495405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-2110.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0
117573,2/23/2018,0,Cash loans,M,Y,Y,0,337500.0,701721.0,35829.0,567000.0,"Spouse, partner",Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.010006,-23447,365243,-5415,-593,15.0,1,0,0,1,0,0,,2.0,2,2,MONDAY,12,0,0,0,0,0,0,XNA,0.721593615,0.62627221,0.633031641,0.0619,0.0767,0.9876,0.83,0.017,0.0,0.1034,0.1667,0.0417,,0.0504,0.0713,0.0,0.0,0.063,0.0796,0.9876,0.8367,0.0172,0.0,0.1034,0.1667,0.0417,,0.0551,0.0743,0.0,0.0,0.0625,0.0767,0.9876,0.8323,0.0172,0.0,0.1034,0.1667,0.0417,,0.0513,0.0726,0.0,0.0,reg oper account,block of flats,0.058,Panel,No,0.0,0.0,0.0,0.0,-1615.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
105773,1/18/2018,0,Cash loans,F,N,N,0,144000.0,364896.0,19926.0,315000.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.02461,-16589,-2029,-3525,-136,,1,1,0,1,1,0,,1.0,2,2,SATURDAY,10,0,0,0,0,1,1,Other,,0.314204819,0.591976618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1953.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
143747,5/15/2018,0,Cash loans,M,Y,Y,0,166500.0,1024740.0,52452.0,900000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.010006,-10726,-262,-597,-2211,4.0,1,1,0,1,0,0,Laborers,2.0,2,2,FRIDAY,9,0,0,0,1,1,0,Transport: type 4,,0.213727663,0.391054977,0.0124,0.0,0.9841,0.7824,0.0028,0.0,0.1034,0.0417,0.0833,0.0079,0.0101,0.0143,0.0,0.0,0.0126,0.0,0.9841,0.7909,0.0028,0.0,0.1034,0.0417,0.0833,0.0081,0.011,0.0149,0.0,0.0,0.0125,0.0,0.9841,0.7853,0.0028,0.0,0.1034,0.0417,0.0833,0.0081,0.0103,0.0145,0.0,0.0,reg oper account,block of flats,0.0128,Wooden,No,1.0,0.0,1.0,0.0,-121.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0
141769,5/9/2018,1,Cash loans,M,Y,N,0,112500.0,283419.0,19071.0,234000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.020713,-19188,-864,-8549,-2668,12.0,1,1,0,1,0,0,Drivers,1.0,3,3,FRIDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.06373608,0.456109739,0.0464,0.0444,0.9737,,,0.0,0.1262,0.1108,,0.0127,,0.0405,,0.0014,0.0252,0.0301,0.9737,,,0.0,0.1379,0.125,,0.0123,,0.0236,,0.0,0.0489,0.0467,0.9737,,,0.0,0.1379,0.125,,0.0122,,0.0442,,0.0,,block of flats,0.0202,Panel,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
124062,3/15/2018,0,Cash loans,F,N,Y,0,225000.0,1006920.0,42790.5,900000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.006305,-15726,-3134,-3935,-4724,,1,1,0,1,0,0,Private service staff,2.0,3,3,TUESDAY,8,0,0,0,0,0,0,Self-employed,0.725404317,0.645123156,0.707699345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2166.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
100496,1/2/2018,0,Cash loans,F,N,Y,0,450000.0,1125000.0,33025.5,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-18627,-2190,-1340,-2114,,1,1,0,1,1,0,Sales staff,2.0,2,2,FRIDAY,14,0,0,0,0,0,0,Business Entity Type 3,,0.567395128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1802.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100693,1/3/2018,0,Cash loans,F,N,Y,3,90000.0,808650.0,26217.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00496,-16215,-4428,-3362,-4933,,1,1,0,1,0,0,High skill tech staff,5.0,2,2,THURSDAY,16,0,0,0,0,0,0,Other,0.574852493,0.720494857,,,,0.9851,,,,,0.0,,,,,,,,,0.9851,,,,,0.0,,,,,,,,,0.9851,,,,,0.0,,,,,,,,terraced house,0.0014,,No,0.0,0.0,0.0,0.0,-750.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
137962,4/27/2018,0,Cash loans,M,Y,N,0,157500.0,942300.0,30528.0,675000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.006207,-18862,-769,-336,-2382,7.0,1,1,0,1,0,0,Security staff,2.0,2,2,FRIDAY,10,0,1,1,0,0,0,Business Entity Type 3,0.548513436,0.712643093,0.803885061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,7.0,0.0,-2524.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0
110915,2/3/2018,0,Cash loans,M,Y,Y,2,112500.0,177903.0,10881.0,148500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-15758,-1668,-1818,-4552,15.0,1,1,0,1,1,0,Laborers,4.0,2,2,SATURDAY,11,0,0,0,0,1,1,Transport: type 2,0.404729244,0.757428142,0.704706423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-3292.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
110121,1/31/2018,0,Cash loans,M,N,Y,0,405000.0,450000.0,48595.5,450000.0,Family,State servant,Higher education,Married,House / apartment,0.01452,-14730,-2419,-61,-5955,,1,1,0,1,0,0,,2.0,2,2,MONDAY,13,0,0,0,0,0,0,Other,,0.374079423,0.740799088,0.1546,0.1623,0.999,0.9864,0.0,0.2,0.1724,0.2917,0.3333,0.0,0.1261,0.1978,0.0,0.0,0.1576,0.1684,0.999,0.9869,0.0,0.2014,0.1724,0.2917,0.3333,0.0,0.1377,0.206,0.0,0.0,0.1561,0.1623,0.999,0.9866,0.0,0.2,0.1724,0.2917,0.3333,0.0,0.1283,0.2013,0.0,0.0,reg oper account,block of flats,0.1555,"Stone, brick",No,0.0,0.0,0.0,0.0,-2123.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
124508,3/16/2018,0,Cash loans,F,N,Y,0,76500.0,254700.0,14751.0,225000.0,Unaccompanied,Pensioner,Lower secondary,Single / not married,House / apartment,0.022625,-23828,365243,-3039,-4154,,1,0,0,1,0,0,,1.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,XNA,,0.795467495,0.404878364,0.1485,,0.9806,,,0.16,0.1379,0.3333,,,,0.1453,,,0.1513,,0.9806,,,0.1611,0.1379,0.3333,,,,0.1514,,,0.1499,,0.9806,,,0.16,0.1379,0.3333,,,,0.1479,,,,block of flats,0.1523,,No,1.0,0.0,1.0,0.0,-40.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,5.0
119048,2/28/2018,0,Cash loans,M,Y,Y,0,292500.0,562491.0,23962.5,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221,-16667,-4389,-9220,-223,2.0,1,1,1,1,1,0,Drivers,2.0,2,2,TUESDAY,9,0,0,0,0,0,0,Trade: type 7,0.609986437,0.185689941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1737.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
110196,2/1/2018,0,Cash loans,F,N,Y,1,135000.0,754740.0,24475.5,630000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.02461,-11846,-2877,-6051,-4454,,1,1,0,1,1,0,Sales staff,2.0,2,2,MONDAY,12,0,0,0,0,0,0,Medicine,,0.51386784,0.570916542,0.0082,0.0,0.9722,0.6192,,0.0,0.0345,0.0417,,0.0104,,0.0066,,0.0,0.0084,0.0,0.9722,0.6341,,0.0,0.0345,0.0417,,0.0107,,0.0069,,0.0,0.0083,0.0,0.9722,0.6243,,0.0,0.0345,0.0417,,0.0106,,0.0067,,0.0,,block of flats,0.0055,Block,No,0.0,0.0,0.0,0.0,-1268.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,1.0,2.0
145313,5/20/2018,0,Cash loans,F,N,Y,0,112500.0,247275.0,17338.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.022625,-24046,365243,-10654,-4858,,1,0,0,1,0,0,,2.0,2,2,FRIDAY,9,0,0,0,0,0,0,XNA,,0.576752396,0.698667555,0.1227,0.1235,0.9861,0.8096,0.057,0.0,0.2759,0.1667,0.2083,0.1175,0.1,0.1066,0.0,0.0,0.125,0.1281,0.9861,0.8171,0.0575,0.0,0.2759,0.1667,0.2083,0.1202,0.1093,0.111,0.0,0.0,0.1239,0.1235,0.9861,0.8121,0.0574,0.0,0.2759,0.1667,0.2083,0.1196,0.1018,0.1085,0.0,0.0,reg oper account,block of flats,0.115,Panel,No,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
128185,3/28/2018,0,Cash loans,F,Y,Y,2,157500.0,270000.0,21775.5,270000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.007305,-9934,-1977,-921,-334,15.0,1,1,1,1,1,0,Managers,4.0,3,3,MONDAY,8,0,0,0,0,0,0,Postal,0.287999606,0.615183653,0.579727423,0.0577,0.0816,0.9801,0.728,0.0092,0.0,0.1379,0.125,0.1667,0.047,0.0471,0.0504,0.0,0.0,0.0588,0.0847,0.9801,0.7387,0.0093,0.0,0.1379,0.125,0.1667,0.0481,0.0514,0.0525,0.0,0.0,0.0583,0.0816,0.9801,0.7316,0.0092,0.0,0.1379,0.125,0.1667,0.0478,0.0479,0.0513,0.0,0.0,reg oper account,block of flats,0.0447,"Stone, brick",No,4.0,0.0,4.0,0.0,-2482.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
153799,6/15/2018,0,Cash loans,F,N,N,0,112500.0,312768.0,24709.5,270000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.020713,-13617,-1760,-1130,-3110,,1,1,1,1,1,0,Sales staff,1.0,3,3,THURSDAY,12,0,0,0,0,0,0,Self-employed,0.38248785,0.304932349,0.236610824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,6.0,0.0,6.0,0.0,-2111.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,9.0
129490,4/1/2018,1,Cash loans,F,N,Y,1,108000.0,299772.0,21942.0,247500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.001276,-10691,-1524,-2,-3359,,1,1,0,1,0,0,Cooking staff,2.0,2,2,THURSDAY,8,0,0,0,0,0,0,Kindergarten,0.19738593,0.109315736,,0.0273,0.0428,0.9791,0.7688,,0.0,0.0345,0.1458,0.2083,0.0349,0.0092,0.0175,0.0,0.0329,0.0116,0.0444,0.9757,0.7779,,0.0,0.0345,0.125,0.2083,0.0321,0.0101,0.0122,0.0,0.0118,0.0276,0.0428,0.9791,0.7719,,0.0,0.0345,0.1458,0.2083,0.0355,0.0094,0.0178,0.0,0.0336,,block of flats,0.0204,Block,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
150582,6/5/2018,0,Cash loans,F,N,Y,0,99000.0,454500.0,44275.5,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.031329,-18601,-1734,-9420,-2146,,1,1,1,1,1,0,Laborers,2.0,2,2,SUNDAY,17,0,0,0,0,0,0,Business Entity Type 1,,0.710538288,0.44005783,0.1093,0.0452,0.9871,0.8232,0.0262,0.0,0.2759,0.1667,0.2083,0.09,0.0891,0.1111,0.0,0.0,0.1113,0.0469,0.9871,0.8301,0.0264,0.0,0.2759,0.1667,0.2083,0.0921,0.0973,0.1158,0.0,0.0,0.1103,0.0452,0.9871,0.8256,0.0264,0.0,0.2759,0.1667,0.2083,0.0916,0.0906,0.1131,0.0,0.0,reg oper account,block of flats,0.0874,Block,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
108596,1/27/2018,0,Cash loans,F,N,Y,1,180000.0,592560.0,32274.0,450000.0,Unaccompanied,Commercial associate,Higher education,Married,Municipal apartment,0.072508,-10942,-1467,-508,-3402,,1,1,0,1,1,1,Accountants,3.0,1,1,TUESDAY,17,0,0,0,0,0,0,Business Entity Type 2,0.42066793,0.549668291,,0.1828,0.1036,0.9881,0.8164,0.109,0.24,0.1493,0.5138,0.3958,0.0026,0.2021,0.2,0.0212,0.0267,0.042,0.0391,0.9767,0.6929,0.096,0.3222,0.0345,0.3333,0.375,0.0,0.1837,0.1052,0.0039,0.0069,0.2186,0.1185,0.9921,0.8189,0.1097,0.32,0.1379,0.5417,0.3958,0.0,0.2056,0.2268,0.0214,0.0072,reg oper account,block of flats,0.1768,Monolithic,No,1.0,0.0,1.0,0.0,-1298.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
124836,3/17/2018,0,Revolving loans,M,N,Y,0,157500.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.028663,-8055,-994,-722,-743,,1,1,0,1,0,0,High skill tech staff,1.0,2,2,WEDNESDAY,17,0,0,0,0,0,0,Other,0.239063026,0.007372206,0.094451692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0
145845,5/22/2018,0,Cash loans,M,Y,Y,0,157500.0,373140.0,22828.5,337500.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.00823,-9486,-1109,-240,-2115,7.0,1,1,0,1,0,0,Laborers,2.0,2,2,FRIDAY,12,0,0,0,0,0,0,Business Entity Type 3,,0.561056098,0.50107516,,,0.9781,,,,,0.1667,,,,0.0913,,,,,0.9782,,,,,0.1667,,,,0.0952,,,,,0.9781,,,,,0.1667,,,,0.093,,,,,0.0932,"Stone, brick",No,0.0,0.0,0.0,0.0,-1063.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
111286,2/4/2018,0,Cash loans,M,Y,Y,0,202500.0,450000.0,21109.5,450000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.028663,-10942,-957,-5007,-3380,13.0,1,1,1,1,0,1,Laborers,2.0,2,2,FRIDAY,16,0,1,1,0,1,1,Industry: type 9,,0.382188329,0.771361592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
119016,2/28/2018,0,Revolving loans,M,Y,Y,0,135000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Incomplete higher,Single / not married,House / apartment,0.032561,-7780,-990,-4201,-448,8.0,1,1,0,1,1,1,Drivers,1.0,1,1,WEDNESDAY,16,0,0,0,0,0,0,Business Entity Type 3,,0.604314073,0.646329898,0.2309,0.0204,0.9791,,,0.16,0.1379,0.3333,,,,0.0949,,0.0999,0.2353,0.0211,0.9791,,,0.1611,0.1379,0.3333,,,,0.0989,,0.1058,0.2332,0.0204,0.9791,,,0.16,0.1379,0.3333,,,,0.0966,,0.102,,block of flats,0.1536,,No,0.0,0.0,0.0,0.0,-600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
118397,2/26/2018,0,Cash loans,M,N,Y,0,135000.0,970380.0,34380.0,810000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-15284,-1466,-7844,-4546,,1,1,1,1,0,0,Security staff,2.0,2,2,SATURDAY,8,0,0,0,0,1,1,Agriculture,,0.351244133,0.565607981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1424.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
